route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,bikes_allowed,exceptional
L505D99,399,31309,"Židlochovice, železniční stanice",1,,1,0,0
L505D99,399,31310,"Modřice, smyčka",1,,0,0,0
L505D99,399,31311,"Židlochovice, železniční stanice",1,,1,0,0
L509D99,399,31312,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31313,"Rajhradice, váha",1,,0,0,0
L509D99,399,31314,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31315,"Rajhradice, váha",1,,0,0,0
L509D99,399,31316,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31317,"Rajhradice, váha",1,,0,0,0
L509D99,399,31318,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31319,"Rajhradice, váha",1,,0,0,0
L509D99,399,31320,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31321,"Rajhradice, váha",1,,0,0,0
L509D99,399,31322,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31323,"Rajhradice, váha",1,,0,0,0
L509D99,399,31324,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31325,"Chrlice, smyčka",1,,0,0,0
L509D99,399,31326,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31327,"Chrlice, smyčka",1,,0,0,0
L509D99,399,31328,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31329,"Rajhradice, váha",1,,0,0,0
L509D99,399,31330,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31331,"Rajhradice, váha",1,,0,0,0
L509D99,399,31332,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31333,"Rajhradice, váha",1,,0,0,0
L509D99,399,31334,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31335,"Chrlice, smyčka",1,,0,0,0
L509D99,399,31336,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31337,"Rajhradice, váha",1,,0,0,0
L509D99,399,31338,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31339,"Rajhradice, váha",1,,0,0,0
L509D99,399,31340,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31341,"Rajhradice, váha",1,,0,0,0
L509D99,399,31342,"Modřice, CTP DHL",1,,1,0,0
L509D99,399,31343,"Chrlice, smyčka",1,,0,0,0
L510D99,399,31344,"Radostice, kostel",1,1763.0,0,0,0
L404D99,399,31345,Nemocnice Bohunice,1,1763.0,1,0,0
L502D99,399,31346,Ústřední hřbitov,1,,1,0,0
L501D99,399,31347,"Ořechov, Jeřábkova",1,,0,0,0
L501D99,399,31348,Ořechovská,1,,1,0,0
L501D99,399,31349,"Ořechov, Jeřábkova",1,,0,0,0
L510D99,399,31350,"Modřice, Olympia",1,,1,0,0
L510D99,399,31351,"Radostice, kostel",1,1764.0,0,0,0
L404D99,399,31352,Nemocnice Bohunice,1,1764.0,1,0,0
L404D99,399,31353,"Radostice, kostel",1,,0,0,0
L404D99,399,31354,Nemocnice Bohunice,1,,1,0,0
L404D99,399,31355,"Radostice, kostel",1,1765.0,0,0,0
L510D99,399,31356,"Modřice, Olympia",1,1765.0,1,0,0
L510D99,399,31357,"Ořechov, Jeřábkova",1,,0,0,0
L501D99,399,31358,Ústřední hřbitov,1,,1,0,0
L501D99,399,31359,"Ořechov, Jeřábkova",1,,0,0,0
L510D99,399,31360,"Modřice, Olympia",1,,1,0,0
L510D99,399,31361,"Radostice, kostel",1,,0,0,0
L510D99,399,31362,"Modřice, Olympia",1,,1,0,0
L510D99,399,31363,"Radostice, kostel",1,,0,0,0
L510D99,399,31364,"Modřice, Olympia",1,,1,0,0
L510D99,399,31365,"Radostice, kostel",1,,0,0,0
L510D99,399,31366,"Modřice, Olympia",1,,1,0,0
L510D99,399,31367,"Ořechov, Jeřábkova",1,,0,0,0
L501D99,399,31368,Ořechovská,1,,1,0,0
L501D99,399,31369,"Nebovidy, dolní konec",1,,0,0,0
L501D99,399,31370,Ústřední hřbitov,1,,1,0,0
L501D99,399,31371,"Ořechov, Jeřábkova",1,,0,0,0
L501D99,399,31372,Ústřední hřbitov,1,,1,0,0
L501D99,399,31373,"Ořechov, Jeřábkova",1,,0,0,0
L501D99,399,31374,Ořechovská,1,,1,0,0
L501D99,399,31375,"Nebovidy, dolní konec",1,,0,0,0
L501D99,399,31376,Ořechovská,1,,1,0,0
L502D99,399,31377,Nemocnice Bohunice,1,,0,0,0
L502D99,399,31378,Ořechovská,1,,1,0,0
L501D99,399,31379,"Ořechov, Jeřábkova",1,,0,0,0
L501D99,399,31380,Ústřední hřbitov,1,,1,0,0
L502D99,399,31381,Nemocnice Bohunice,1,,0,0,0
L404D99,399,31382,Nemocnice Bohunice,1,,1,0,0
L502D99,399,31383,Ořechovská,1,,1,0,0
L502D99,399,31384,Nemocnice Bohunice,1,,0,0,0
L404D99,399,31385,"Radostice, kostel",1,,0,0,0
L404D99,399,31386,Nemocnice Bohunice,1,,1,0,0
L404D99,399,31387,"Radostice, kostel",1,1766.0,0,0,0
L510D99,399,31388,"Modřice, Olympia",1,1766.0,1,0,0
L510D99,399,31389,"Ořechov, Jeřábkova",1,,0,0,0
L510D99,399,31390,"Modřice, Olympia",1,,1,0,0
L510D99,399,31391,"Radostice, kostel",1,,0,0,0
L510D99,399,31392,"Modřice, Olympia",1,,1,0,0
L510D99,399,31393,"Radostice, kostel",1,,0,0,0
L510D99,399,31394,"Radostice, kostel",1,,0,0,0
L510D99,399,31395,"Modřice, Olympia",1,,1,0,0
L510D99,399,31396,"Radostice, kostel",1,,0,0,0
L510D99,399,31397,"Modřice, Olympia",1,,1,0,0
L510D99,399,31398,"Radostice, kostel",1,,0,0,0
L510D99,399,31399,"Modřice, Olympia",1,,1,0,0
L510D99,399,31400,"Radostice, kostel",1,,0,0,0
L404D99,399,31401,Nemocnice Bohunice,1,,1,0,0
L404D99,399,31402,"Radostice, kostel",1,1767.0,0,0,0
L510D99,399,31403,"Modřice, Olympia",1,1767.0,1,0,0
L510D99,399,31404,"Modřice, Olympia",1,,1,0,0
L510D99,399,31405,"Radostice, kostel",1,,0,0,0
L510D99,399,31406,"Modřice, Olympia",1,,1,0,0
L510D99,399,31407,"Ořechov, Jeřábkova",1,,0,0,0
L510D99,399,31408,"Modřice, Olympia",1,,1,0,0
L510D99,399,31409,"Ořechov, Jeřábkova",1,,0,0,0
L510D99,399,31410,"Modřice, Olympia",1,,1,0,0
L510D99,399,31411,"Radostice, kostel",1,,0,0,0
L510D99,399,31412,"Modřice, Olympia",1,,1,0,0
L510D99,399,31413,"Ořechov, Jeřábkova",1,,0,0,0
L512D99,399,31414,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31415,"Dolní Kounice, Masarykovo nám.",1,,0,0,0
L512D99,399,31416,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31417,Trboušany,1,,0,0,0
L512D99,399,31418,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31419,Kupařovice,1,,0,0,0
L512D99,399,31420,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31421,Kupařovice,1,,0,0,0
L512D99,399,31422,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31423,Kupařovice,1,,0,0,0
L512D99,399,31424,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31425,Trboušany,1,,0,0,0
L512D99,399,31426,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31427,"Dolní Kounice, Masarykovo nám.",1,,0,0,0
L154D99,399,31428,"Moravské Bránice, žel. st.",1,,1,0,0
L154D99,399,31429,"Dolní Kounice, Masarykovo nám.",1,,0,0,0
L512D99,399,31430,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31431,"Dolní Kounice, Masarykovo nám.",1,1768.0,0,0,0
L154D99,399,31432,"Židlochovice, železniční stanice",1,1768.0,0,0,0
L154D99,399,31433,"Pravlov, kulturní dům",1,,1,0,0
L512D99,399,31434,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31435,"Dolní Kounice, Masarykovo nám.",1,,0,0,0
L512D99,399,31436,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31437,Trboušany,1,,0,0,0
L154D99,399,31438,"Ivančice, náměstí",1,,1,0,0
L154D99,399,31439,"Dolní Kounice, Masarykovo nám.",1,,0,0,0
L512D99,399,31440,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31441,"Dolní Kounice, Masarykovo nám.",1,,0,0,0
L512D99,399,31442,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31443,Kupařovice,1,,0,0,0
L512D99,399,31444,"Modřice, železniční stanice",1,,1,0,0
L512D99,399,31445,Kupařovice,1,,0,0,0
L513D99,399,31446,"Jezeřany-Maršovice, točna",1,,0,0,0
L513D99,399,31447,"Modřice, železniční stanice",1,,1,0,0
L513D99,399,31448,"Jezeřany-Maršovice, točna",1,,0,0,0
L513D99,399,31449,"Modřice, železniční stanice",1,,1,0,0
L105D99,399,31450,"Pohořelice, průmyslová zóna jih",1,,0,0,0
L105D99,399,31451,Ústřední hřbitov,1,,1,0,0
L504D99,399,31452,"Pohořelice, náměstí",1,,0,0,0
L504D99,399,31453,Ústřední hřbitov,1,,1,0,0
L403D99,399,31454,"Omice, samoobsluha",1,,0,0,0
L403D99,399,31455,Labská,1,,1,0,0
L514D99,399,31456,"Rajhrad, železniční stanice",1,,1,0,0
L514D99,399,31457,"Blučina, náměstí",1,,0,0,0
L514D99,399,31458,"Rajhrad, železniční stanice",1,,1,0,0
L514D99,399,31459,"Blučina, náměstí",1,,0,0,0
L521D99,399,31460,"Hrušovany u Brna, žel. st.",1,,1,0,0
L521D99,399,31461,"Hustopeče, autobusové nádraží",1,,0,0,0
L521D99,399,31462,"Hrušovany u Brna, žel. st.",1,,1,0,0
L521D99,399,31463,"Hustopeče, autobusové nádraží",1,,0,0,0
L522D99,399,31464,"Židlochovice, železniční stanice",1,,1,0,1
L520D99,399,31465,Přísnotice,1,,0,0,0
L520D99,399,31466,"Židlochovice, aut. st.",1,,1,0,0
L154D99,399,31467,Medlov,1,,1,0,0
L154D99,399,31468,"Židlochovice, železniční stanice",1,,0,0,0
L522D99,399,31469,"Hustopeče, autobusové nádraží",1,,0,0,1
L522D99,399,31470,"Židlochovice, železniční stanice",1,,1,0,1
L522D99,399,31471,"Hustopeče, autobusové nádraží",1,,0,0,1
L521D99,399,31472,"Hrušovany u Brna, žel. st.",1,,1,0,0
L521D99,399,31473,"Hustopeče, autobusové nádraží",1,,0,0,0
L521D99,399,31474,"Hrušovany u Brna, žel. st.",1,,1,0,0
L521D99,399,31475,"Hustopeče, autobusové nádraží",1,,0,0,0
L521D99,399,31476,"Hrušovany u Brna, žel. st.",1,,1,0,0
L521D99,399,31477,"Hustopeče, autobusové nádraží",1,,0,0,0
L521D99,399,31478,"Hrušovany u Brna, žel. st.",1,,1,0,0
